"alphat","ccz","nut","V","p_rgh","ccy","p","ccx","T","k","epsilon","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0015971,1.85,0.001119,0.001,0.63469,10.8,-18.066,35.3,289.87,0.0053025,0.0023436,-0.018593,0.051707,-0.022726,35.3,10.8,1.9
0.00010431,1.85,0.00075708,0.01,0.63032,10.8,-18.066,35.4,289.94,0.0045424,0.0024529,0,0,0,35.4,10.8,1.9
0.00012251,1.85,0.00089491,0.01,0.63987,10.9,-18.072,31.9,289.65,0.0063543,0.0040613,0,0,0,31.9,10.9,1.9
0.0022423,1.85,0.0015693,0.001,0.64299,10.9,-18.072,32,289.61,0.0095054,0.0052438,0.024973,0.0081759,-0.065488,32,10.9,1.9
0.0036665,1.85,0.0025658,0.001,0.64672,10.9,-18.07,32.1,289.56,0.01368,0.006582,0.067066,-0.080472,-0.15433,32.1,10.9,1.9
0.0045551,1.85,0.0031878,0.001,0.64627,10.9,-18.071,32.2,289.56,0.015269,0.0066046,0.10924,-0.13101,-0.19538,32.2,10.9,1.9
0.0054242,1.85,0.0037962,0.001,0.64352,10.9,-18.072,32.3,289.58,0.016242,0.0062744,0.14436,-0.15513,-0.19929,32.3,10.9,1.9
0.0062905,1.85,0.0044027,0.001,0.63989,10.9,-18.074,32.4,289.61,0.016921,0.0058687,0.1694,-0.1622,-0.17796,32.4,10.9,1.9
0.0070988,1.85,0.0049687,0.001,0.63611,10.9,-18.077,32.5,289.63,0.017328,0.0054503,0.18397,-0.15916,-0.14072,32.5,10.9,1.9
0.0078211,1.85,0.0054748,0.001,0.63211,10.9,-18.079,32.6,289.66,0.017509,0.0050482,0.18828,-0.15116,-0.094181,32.6,10.9,1.9
0.0084841,1.85,0.00594,0.001,0.62606,10.9,-18.081,32.7,289.75,0.017641,0.0047208,0.1827,-0.14182,-0.041817,32.7,10.9,1.9
0.0091104,1.85,0.0063801,0.001,0.6135,10.9,-18.081,32.8,289.97,0.017958,0.0045512,0.16846,-0.13404,0.01693,32.8,10.9,1.9
0.0095572,1.85,0.0066946,0.001,0.58644,10.9,-18.082,32.9,290.46,0.018303,0.004505,0.14755,-0.1297,0.08544,32.9,10.9,1.9
0.0095896,1.85,0.0067176,0.001,0.53818,10.9,-18.081,33,291.35,0.017896,0.0042932,0.12533,-0.13089,0.16618,33,10.9,1.9
0.0092192,1.85,0.0064568,0.001,0.47768,10.9,-18.082,33.1,292.45,0.016369,0.0037394,0.10719,-0.13088,0.25173,33.1,10.9,1.9
0.0087019,1.85,0.0060926,0.001,0.42767,10.9,-18.082,33.2,293.37,0.014421,0.003077,0.089115,-0.12317,0.32578,33.2,10.9,1.9
0.0083207,1.85,0.0058246,0.001,0.40446,10.9,-18.08,33.3,293.83,0.01305,0.0026337,0.069905,-0.10714,0.37415,33.3,10.9,1.9
0.0083354,1.85,0.005835,0.001,0.41358,10.9,-18.078,33.4,293.71,0.012942,0.0025843,0.051011,-0.078781,0.38867,33.4,10.9,1.9
0.0088634,1.85,0.0062045,0.001,0.45294,10.9,-18.074,33.5,293.05,0.014115,0.0028919,0.032785,-0.038892,0.36747,33.5,10.9,1.9
0.0096211,1.85,0.0067325,0.001,0.50884,10.9,-18.07,33.6,292.1,0.015327,0.0031443,0.013911,0.0096506,0.3178,33.6,10.9,1.9
0.0099939,1.85,0.0069889,0.001,0.56156,10.9,-18.067,33.7,291.19,0.015112,0.0029487,-0.011868,0.052067,0.25777,33.7,10.9,1.9
0.0096152,1.85,0.0067205,0.001,0.59893,10.9,-18.065,33.8,290.54,0.013604,0.0024816,-0.043648,0.070568,0.2041,33.8,10.9,1.9
0.0085791,1.85,0.0059944,0.001,0.62094,10.9,-18.064,33.9,290.14,0.011676,0.0020473,-0.078332,0.066356,0.16119,33.9,10.9,1.9
0.0072482,1.85,0.0050648,0.001,0.63212,10.9,-18.065,34,289.93,0.0098581,0.0017273,-0.11349,0.05064,0.12604,34,10.9,1.9
0.0060897,1.85,0.0042578,0.001,0.63606,10.9,-18.067,34.1,289.82,0.0085632,0.0015511,-0.14562,0.032497,0.094399,34.1,10.9,1.9
0.0053442,1.85,0.0037392,0.001,0.63613,10.9,-18.069,34.2,289.78,0.0079162,0.0015097,-0.17279,0.015071,0.062643,34.2,10.9,1.9
0.004932,1.85,0.0034523,0.001,0.63474,10.9,-18.071,34.3,289.76,0.0077216,0.0015557,-0.19373,-0.0014008,0.029121,34.3,10.9,1.9
0.0046862,1.85,0.0032808,0.001,0.63347,10.9,-18.073,34.4,289.76,0.0077522,0.00165,-0.20751,-0.017354,-0.0062189,34.4,10.9,1.9
0.0045011,1.85,0.0031515,0.001,0.63302,10.9,-18.074,34.5,289.75,0.0078824,0.0017761,-0.21384,-0.032932,-0.042375,34.5,10.9,1.9
0.0043172,1.85,0.0030228,0.001,0.63354,10.9,-18.073,34.6,289.75,0.0080362,0.0019251,-0.21284,-0.04776,-0.077877,34.6,10.9,1.9
0.0040985,1.85,0.0028696,0.001,0.63496,10.9,-18.072,34.7,289.74,0.0081528,0.0020876,-0.20436,-0.060833,-0.11064,34.7,10.9,1.9
0.0038359,1.85,0.0026857,0.001,0.63704,10.9,-18.071,34.8,289.73,0.0082046,0.0022595,-0.18848,-0.070403,-0.13749,34.8,10.9,1.9
0.0035341,1.85,0.0024745,0.001,0.63939,10.9,-18.069,34.9,289.71,0.0081747,0.0024353,-0.16519,-0.073891,-0.15439,34.9,10.9,1.9
0.003204,1.85,0.0022436,0.001,0.64138,10.9,-18.068,35,289.71,0.0080347,0.0025948,-0.13467,-0.067889,-0.1564,35,10.9,1.9
0.0028468,1.85,0.0019939,0.001,0.64217,10.9,-18.067,35.1,289.71,0.0076988,0.0026798,-0.097728,-0.048045,-0.13801,35.1,10.9,1.9
0.0024064,1.85,0.0016861,0.001,0.64051,10.9,-18.066,35.2,289.74,0.006929,0.0025657,-0.057147,-0.0095293,-0.093346,35.2,10.9,1.9
0.0016197,1.85,0.0011348,0.001,0.63421,10.9,-18.067,35.3,289.85,0.0054898,0.0024637,-0.019249,0.046374,-0.02016,35.3,10.9,1.9
0.0001048,1.85,0.00076081,0.01,0.62955,10.9,-18.068,35.4,289.92,0.0045872,0.0024892,0,0,0,35.4,10.9,1.9
0.00012027,1.85,0.00087786,0.01,0.63857,11,-18.075,31.9,289.62,0.0061128,0.003831,0,0,0,31.9,11,1.9
0.0022418,1.85,0.0015689,0.001,0.64163,11,-18.074,32,289.58,0.0095706,0.0052957,0.025631,0.0015251,-0.063605,32,11,1.9
0.0036939,1.85,0.0025849,0.001,0.6453,11,-18.073,32.1,289.53,0.014078,0.0069194,0.068216,-0.087846,-0.15689,32.1,11,1.9
0.0045988,1.85,0.0032183,0.001,0.64485,11,-18.074,32.2,289.53,0.015711,0.0069277,0.11016,-0.13746,-0.19897,32.2,11,1.9
0.005499,1.85,0.0038484,0.001,0.6421,11,-18.075,32.3,289.55,0.016725,0.0065643,0.14431,-0.16062,-0.20223,32.3,11,1.9
0.0064058,1.85,0.0044833,0.001,0.63858,11,-18.077,32.4,289.58,0.017452,0.0061317,0.16744,-0.16671,-0.17922,32.4,11,1.9
0.0072578,1.85,0.0050799,0.001,0.63503,11,-18.08,32.5,289.6,0.01791,0.0056957,0.17914,-0.16258,-0.13941,32.5,11,1.9
0.0080215,1.85,0.0056151,0.001,0.63132,11,-18.081,32.6,289.64,0.018148,0.0052877,0.17956,-0.15322,-0.089427,32.6,11,1.9
0.0087134,1.85,0.0061008,0.001,0.62493,11,-18.082,32.7,289.74,0.018357,0.0049761,0.16903,-0.14235,-0.032515,32.7,11,1.9
0.009298,1.85,0.0065118,0.001,0.60961,11,-18.082,32.8,290.03,0.018706,0.0048381,0.149,-0.13341,0.032352,32.8,11,1.9
0.0095087,1.85,0.0066608,0.001,0.5728,11,-18.081,32.9,290.72,0.018775,0.0047641,0.12164,-0.12975,0.11008,32.9,11,1.9
0.0090651,1.85,0.0063498,0.001,0.50118,11,-18.08,33,292.06,0.01733,0.0042617,0.095084,-0.13696,0.20307,33,11,1.9
0.0082464,1.85,0.0057746,0.001,0.41274,11,-18.08,33.1,293.68,0.0145,0.003288,0.078078,-0.14313,0.29905,33.1,11,1.9
0.00753,1.85,0.0052711,0.001,0.34552,11,-18.081,33.2,294.9,0.011891,0.0024234,0.061732,-0.13863,0.37734,33.2,11,1.9
0.0070652,1.85,0.0049452,0.001,0.31528,11,-18.079,33.3,295.49,0.01041,0.0019757,0.044365,-0.12677,0.4259,33.3,11,1.9
0.0069748,1.85,0.0048827,0.001,0.32341,11,-18.077,33.4,295.38,0.010359,0.001981,0.029353,-0.10205,0.44213,33.4,11,1.9
0.0075067,1.85,0.0052567,0.001,0.37143,11,-18.073,33.5,294.57,0.011999,0.0024709,0.01898,-0.063466,0.4242,33.5,11,1.9
0.0086703,1.85,0.0060706,0.001,0.44984,11,-18.069,33.6,293.19,0.014566,0.0031481,0.010281,-0.0070672,0.37136,33.6,11,1.9
0.0096701,1.85,0.0067656,0.001,0.52824,11,-18.068,33.7,291.78,0.015662,0.0032733,-0.011257,0.047894,0.29758,33.7,11,1.9
0.0096858,1.85,0.0067712,0.001,0.58237,11,-18.066,33.8,290.81,0.014466,0.0027891,-0.043235,0.073837,0.22802,33.8,11,1.9
0.0087408,1.85,0.0061073,0.001,0.61312,11,-18.066,33.9,290.25,0.012335,0.0022439,-0.079129,0.072701,0.17496,33.9,11,1.9
0.0073498,1.85,0.005135,0.001,0.62841,11,-18.067,34,289.95,0.010281,0.0018533,-0.1159,0.056762,0.13463,34,11,1.9
0.0061168,1.85,0.0042759,0.001,0.63388,11,-18.069,34.1,289.81,0.0088223,0.0016394,-0.14956,0.036809,0.10009,34.1,11,1.9
0.0053336,1.85,0.0037312,0.001,0.63427,11,-18.072,34.2,289.76,0.0080896,0.0015798,-0.17814,0.017066,0.06606,34.2,11,1.9
0.0049132,1.85,0.0034388,0.001,0.63277,11,-18.074,34.3,289.74,0.0078634,0.0016196,-0.20014,-0.0017749,0.030334,34.3,11,1.9
0.0046703,1.85,0.0032695,0.001,0.63133,11,-18.076,34.4,289.73,0.0078905,0.0017153,-0.21469,-0.019948,-0.007113,34.4,11,1.9
0.0044894,1.85,0.0031431,0.001,0.6308,11,-18.077,34.5,289.73,0.0080303,0.0018483,-0.22159,-0.037453,-0.045147,34.5,11,1.9
0.0043079,1.85,0.0030161,0.001,0.63138,11,-18.077,34.6,289.72,0.0082021,0.0020099,-0.22105,-0.053792,-0.082222,34.6,11,1.9
0.0040913,1.85,0.0028644,0.001,0.63305,11,-18.076,34.7,289.71,0.0083469,0.0021922,-0.21291,-0.067838,-0.11617,34.7,11,1.9
0.0038321,1.85,0.0026829,0.001,0.63552,11,-18.074,34.8,289.7,0.0084372,0.0023922,-0.19706,-0.077916,-0.14377,34.8,11,1.9
0.0035357,1.85,0.0024755,0.001,0.63835,11,-18.072,34.9,289.69,0.0084533,0.0026033,-0.17332,-0.08167,-0.16091,34.9,11,1.9
0.0032138,1.85,0.0022504,0.001,0.6408,11,-18.07,35,289.68,0.0083621,0.0028024,-0.14176,-0.075858,-0.16253,35,11,1.9
0.0028679,1.85,0.0020086,0.001,0.64191,11,-18.068,35.1,289.69,0.008069,0.0029224,-0.10314,-0.056184,-0.14283,35.1,11,1.9
0.0024425,1.85,0.0017113,0.001,0.64031,11,-18.068,35.2,289.72,0.0073077,0.0028115,-0.06033,-0.017492,-0.095395,35.2,11,1.9
0.0016448,1.85,0.0011524,0.001,0.63368,11,-18.069,35.3,289.83,0.0056992,0.0026014,-0.019932,0.04094,-0.01817,35.3,11,1.9
0.00010535,1.85,0.00076493,0.01,0.62873,11,-18.069,35.4,289.91,0.0046372,0.0025301,0,0,0,35.4,11,1.9
0.00011928,1.85,0.00087035,0.01,0.63686,11.1,-18.078,31.9,289.6,0.0060079,0.0037325,0,0,0,31.9,11.1,1.9
0.0022447,1.85,0.0015709,0.001,0.63995,11.1,-18.077,32,289.55,0.0096974,0.005417,0.026312,-0.0032358,-0.061949,32,11.1,1.9
0.0037126,1.85,0.0025979,0.001,0.6437,11.1,-18.076,32.1,289.5,0.014455,0.007259,0.069306,-0.093227,-0.15951,32.1,11.1,1.9
0.0046306,1.85,0.0032405,0.001,0.64332,11.1,-18.076,32.2,289.51,0.016127,0.0072503,0.11091,-0.14175,-0.2026,32.2,11.1,1.9
0.0055593,1.85,0.0038905,0.001,0.6407,11.1,-18.078,32.3,289.53,0.017188,0.0068588,0.14404,-0.16347,-0.20534,32.3,11.1,1.9
0.0065048,1.85,0.0045525,0.001,0.63742,11.1,-18.08,32.4,289.55,0.017973,0.0064049,0.16537,-0.16791,-0.18087,32.4,11.1,1.9
0.0073976,1.85,0.0051777,0.001,0.63428,11.1,-18.082,32.5,289.57,0.018488,0.0059548,0.17446,-0.16189,-0.13881,32.5,11.1,1.9
0.0081934,1.85,0.0057354,0.001,0.63106,11.1,-18.083,32.6,289.61,0.018774,0.00554,0.17144,-0.15027,-0.085848,32.6,11.1,1.9
0.0088847,1.85,0.0062207,0.001,0.62479,11.1,-18.083,32.7,289.73,0.01901,0.0052332,0.15652,-0.13684,-0.025239,32.7,11.1,1.9
0.0093485,1.85,0.0065472,0.001,0.60759,11.1,-18.081,32.8,290.07,0.019251,0.0050959,0.13138,-0.12551,0.044061,32.8,11.1,1.9
0.0091404,1.85,0.0064025,0.001,0.56095,11.1,-18.08,32.9,290.96,0.018672,0.0049028,0.097793,-0.12177,0.12781,32.9,11.1,1.9
0.0080634,1.85,0.0056475,0.001,0.45843,11.1,-18.077,33,292.89,0.015721,0.0039518,0.067562,-0.13729,0.22347,33,11.1,1.9
0.0070172,1.85,0.0049135,0.001,0.33753,11.1,-18.078,33.1,295.1,0.011915,0.0026199,0.054102,-0.15069,0.31431,33.1,11.1,1.9
0.0065961,1.85,0.0046179,0.001,0.26035,11.1,-18.079,33.2,296.49,0.0097409,0.0018557,0.04062,-0.14741,0.38194,33.2,11.1,1.9
0.0064028,1.85,0.0044825,0.001,0.22927,11.1,-18.078,33.3,297.08,0.0089672,0.0016148,0.024576,-0.13945,0.42044,33.3,11.1,1.9
0.0062676,1.85,0.0043883,0.001,0.23384,11.1,-18.076,33.4,297.03,0.0090666,0.0016878,0.012098,-0.12091,0.43617,33.4,11.1,1.9
0.0064841,1.85,0.0045414,0.001,0.28048,11.1,-18.072,33.5,296.25,0.010393,0.0021499,0.0088938,-0.08904,0.43086,33.5,11.1,1.9
0.007567,1.85,0.005301,0.001,0.37557,11.1,-18.069,33.6,294.55,0.013112,0.0029199,0.011598,-0.025709,0.40206,33.6,11.1,1.9
0.0090325,1.85,0.0063234,0.001,0.48478,11.1,-18.069,33.7,292.56,0.015413,0.0033852,-0.0069895,0.045751,0.33586,33.7,11.1,1.9
0.0095636,1.85,0.0066881,0.001,0.56227,11.1,-18.068,33.8,291.14,0.01519,0.0031143,-0.041758,0.080366,0.2522,33.8,11.1,1.9
0.0088081,1.85,0.0061548,0.001,0.60409,11.1,-18.069,33.9,290.36,0.013042,0.00249,-0.080151,0.081449,0.18808,33.9,11.1,1.9
0.0074115,1.85,0.0051777,0.001,0.6241,11.1,-18.07,34,289.97,0.010734,0.0020034,-0.11928,0.064641,0.14187,34,11.1,1.9
0.0061339,1.85,0.0042874,0.001,0.63113,11.1,-18.073,34.1,289.8,0.0090819,0.0017324,-0.15465,0.042594,0.10394,34.1,11.1,1.9
0.0053299,1.85,0.0037283,0.001,0.63177,11.1,-18.076,34.2,289.74,0.0082568,0.0016468,-0.18446,0.020387,0.067273,34.2,11.1,1.9
0.0049092,1.85,0.0034357,0.001,0.63012,11.1,-18.078,34.3,289.72,0.008001,0.0016781,-0.20719,-0.00089841,0.029114,34.3,11.1,1.9
0.0046717,1.85,0.0032703,0.001,0.62854,11.1,-18.08,34.4,289.71,0.0080277,0.0017749,-0.22218,-0.021296,-0.010546,34.4,11.1,1.9
0.0044941,1.85,0.0031462,0.001,0.62801,11.1,-18.081,34.5,289.71,0.0081789,0.0019154,-0.22937,-0.040692,-0.050491,34.5,11.1,1.9
0.0043121,1.85,0.0030189,0.001,0.62879,11.1,-18.081,34.6,289.7,0.0083692,0.0020908,-0.22906,-0.058507,-0.089095,34.6,11.1,1.9
0.0040937,1.85,0.002866,0.001,0.6308,11.1,-18.079,34.7,289.69,0.0085417,0.0022948,-0.22112,-0.073579,-0.12411,34.7,11.1,1.9
0.0038336,1.85,0.0026839,0.001,0.63377,11.1,-18.077,34.8,289.68,0.0086694,0.0025253,-0.20528,-0.084336,-0.15229,34.8,11.1,1.9
0.0035388,1.85,0.0024776,0.001,0.63715,11.1,-18.074,34.9,289.67,0.0087315,0.0027757,-0.1812,-0.088581,-0.16952,34.9,11.1,1.9
0.0032224,1.85,0.0022564,0.001,0.64013,11.1,-18.071,35,289.66,0.0086924,0.0030207,-0.14878,-0.08318,-0.17061,35,11.1,1.9
0.0028872,1.85,0.002022,0.001,0.64161,11.1,-18.07,35.1,289.66,0.0084515,0.003185,-0.10866,-0.063854,-0.14945,35.1,11.1,1.9
0.0024778,1.85,0.0017359,0.001,0.64011,11.1,-18.069,35.2,289.7,0.007716,0.0030898,-0.063807,-0.025197,-0.099017,35.2,11.1,1.9
0.0016704,1.85,0.0011702,0.001,0.63314,11.1,-18.07,35.3,289.81,0.0059317,0.0027614,-0.020816,0.035408,-0.017141,35.3,11.1,1.9
0.00010596,1.85,0.0007695,0.01,0.62791,11.1,-18.071,35.4,289.9,0.0046932,0.0025762,0,0,0,35.4,11.1,1.9
0.00011922,1.85,0.00086985,0.01,0.63487,11.2,-18.081,31.9,289.58,0.006001,0.003726,0,0,0,31.9,11.2,1.9
0.0022494,1.85,0.0015741,0.001,0.63805,11.2,-18.08,32,289.54,0.0098668,0.0055884,0.027135,-0.0065329,-0.060625,32,11.2,1.9
0.0037235,1.85,0.0026054,0.001,0.64194,11.2,-18.079,32.1,289.48,0.014819,0.0076076,0.070608,-0.096905,-0.16202,32.1,11.2,1.9
0.0046513,1.85,0.0032549,0.001,0.6417,11.2,-18.079,32.2,289.48,0.01653,0.0075849,0.11193,-0.14413,-0.20603,32.2,11.2,1.9
0.0056044,1.85,0.003922,0.001,0.63925,11.2,-18.081,32.3,289.5,0.017641,0.007168,0.14414,-0.164,-0.20833,32.3,11.2,1.9
0.0065837,1.85,0.0046076,0.001,0.63628,11.2,-18.083,32.4,289.52,0.018482,0.0066929,0.16387,-0.1662,-0.18261,32.4,11.2,1.9
0.00751,1.85,0.0052562,0.001,0.63361,11.2,-18.084,32.5,289.54,0.019045,0.0062254,0.17074,-0.15759,-0.13868,32.5,11.2,1.9
0.0083215,1.85,0.0058249,0.001,0.63109,11.2,-18.084,32.6,289.58,0.019346,0.0057923,0.16493,-0.14295,-0.083419,32.6,11.2,1.9
0.0089701,1.85,0.0062802,0.001,0.62564,11.2,-18.083,32.7,289.7,0.019512,0.0054603,0.14656,-0.12602,-0.020497,32.7,11.2,1.9
0.0092156,1.85,0.0064537,0.001,0.60858,11.2,-18.081,32.8,290.06,0.019454,0.0052787,0.11754,-0.11092,0.050392,32.8,11.2,1.9
0.0083432,1.85,0.0058433,0.001,0.55503,11.2,-18.078,32.9,291.1,0.017875,0.0049293,0.078722,-0.10582,0.13446,32.9,11.2,1.9
0.0065537,1.85,0.0045896,0.001,0.41249,11.2,-18.075,33,293.78,0.013248,0.003479,0.044728,-0.13351,0.21248,33,11.2,1.9
0.0057048,1.85,0.0039953,0.001,0.25875,11.2,-18.076,33.1,296.59,0.00921,0.0019354,0.035084,-0.1554,0.27234,33.1,11.2,1.9
0.0059851,1.85,0.0041918,0.001,0.18923,11.2,-18.079,33.2,297.81,0.0084134,0.0015215,0.025224,-0.14937,0.31535,33.2,11.2,1.9
0.0061529,1.85,0.0043088,0.001,0.16737,11.2,-18.077,33.3,298.23,0.0086338,0.001558,0.010441,-0.14419,0.33689,33.3,11.2,1.9
0.0060084,1.85,0.0042072,0.001,0.16955,11.2,-18.077,33.4,298.2,0.0089607,0.0017216,-0.00035933,-0.1329,0.34703,33.4,11.2,1.9
0.005851,1.85,0.0040977,0.001,0.2057,11.2,-18.072,33.5,297.62,0.0099342,0.0021891,0.0014663,-0.11342,0.35211,33.5,11.2,1.9
0.0065524,1.85,0.0045914,0.001,0.30567,11.2,-18.07,33.6,295.82,0.011873,0.0027691,0.012708,-0.044104,0.37656,33.6,11.2,1.9
0.0082285,1.85,0.0057635,0.001,0.44249,11.2,-18.071,33.7,293.29,0.014459,0.0032658,-0.0057674,0.048434,0.35525,33.7,11.2,1.9
0.0092476,1.85,0.0064694,0.001,0.54378,11.2,-18.071,33.8,291.43,0.015326,0.003275,-0.044419,0.091517,0.26891,33.8,11.2,1.9
0.0087222,1.85,0.0060956,0.001,0.59568,11.2,-18.072,33.9,290.46,0.013451,0.0026742,-0.084488,0.092854,0.19746,33.9,11.2,1.9
0.0073786,1.85,0.0051549,0.001,0.61968,11.2,-18.074,34,289.99,0.011023,0.0021219,-0.12499,0.074207,0.14667,34,11.2,1.9
0.0061075,1.85,0.0042688,0.001,0.62787,11.2,-18.077,34.1,289.79,0.0092441,0.0018023,-0.16116,0.049688,0.10572,34.1,11.2,1.9
0.0053141,1.85,0.0037171,0.001,0.62858,11.2,-18.08,34.2,289.72,0.0083665,0.0016958,-0.1914,0.024876,0.066447,34.2,11.2,1.9
0.0049072,1.85,0.0034342,0.001,0.62678,11.2,-18.083,34.3,289.7,0.0081031,0.0017218,-0.21426,0.0011204,0.025812,34.3,11.2,1.9
0.0046809,1.85,0.0032766,0.001,0.62513,11.2,-18.085,34.4,289.69,0.0081416,0.0018221,-0.22928,-0.021449,-0.016046,34.4,11.2,1.9
0.0045081,1.85,0.0031559,0.001,0.62469,11.2,-18.085,34.5,289.68,0.0083116,0.0019721,-0.23654,-0.042651,-0.05784,34.5,11.2,1.9
0.0043244,1.85,0.0030274,0.001,0.62576,11.2,-18.085,34.6,289.68,0.0085246,0.0021632,-0.2364,-0.061882,-0.097901,34.6,11.2,1.9
0.0041018,1.85,0.0028716,0.001,0.62823,11.2,-18.083,34.7,289.67,0.0087276,0.0023915,-0.22868,-0.078016,-0.13389,34.7,11.2,1.9
0.0038378,1.85,0.0026868,0.001,0.63177,11.2,-18.08,34.8,289.66,0.0088948,0.002656,-0.21297,-0.089602,-0.16259,34.8,11.2,1.9
0.0035418,1.85,0.0024797,0.001,0.63578,11.2,-18.077,34.9,289.64,0.009005,0.0029506,-0.18874,-0.094557,-0.17987,34.9,11.2,1.9
0.0032288,1.85,0.0022607,0.001,0.63934,11.2,-18.073,35,289.63,0.009023,0.0032493,-0.1557,-0.0898,-0.18043,35,11.2,1.9
0.002903,1.85,0.002033,0.001,0.64127,11.2,-18.071,35.1,289.64,0.0088431,0.0034687,-0.11431,-0.071011,-0.15781,35.1,11.2,1.9
0.0025087,1.85,0.0017575,0.001,0.6399,11.2,-18.071,35.2,289.68,0.0081451,0.0034009,-0.067633,-0.032562,-0.1044,35.2,11.2,1.9
0.0016935,1.85,0.0011864,0.001,0.63264,11.2,-18.071,35.3,289.8,0.0061777,0.0029405,-0.022016,0.029835,-0.01742,35.3,11.2,1.9
0.00010657,1.85,0.00077399,0.01,0.62714,11.2,-18.072,35.4,289.89,0.0047486,0.0026221,0,0,0,35.4,11.2,1.9
0.00011971,1.85,0.00087362,0.01,0.63273,11.3,-18.083,31.9,289.57,0.0060533,0.0037749,0,0,0,31.9,11.3,1.9
0.0022544,1.85,0.0015775,0.001,0.63601,11.3,-18.083,32,289.52,0.010066,0.0057979,0.028177,-0.008871,-0.059742,32,11.3,1.9
0.0037286,1.85,0.0026088,0.001,0.64007,11.3,-18.082,32.1,289.47,0.015188,0.0079812,0.072345,-0.099288,-0.16445,32.1,11.3,1.9
0.0046636,1.85,0.0032633,0.001,0.63994,11.3,-18.082,32.2,289.47,0.016942,0.0079481,0.1136,-0.14497,-0.2092,32.2,11.3,1.9
0.0056358,1.85,0.0039439,0.001,0.63766,11.3,-18.084,32.3,289.48,0.018097,0.0075033,0.14507,-0.16256,-0.21103,32.3,11.3,1.9
0.0066418,1.85,0.0046481,0.001,0.63498,11.3,-18.085,32.4,289.5,0.018984,0.0070008,0.16344,-0.16203,-0.1842,32.4,11.3,1.9
0.007591,1.85,0.0053128,0.001,0.63276,11.3,-18.086,32.5,289.52,0.019572,0.0065051,0.16852,-0.15037,-0.13875,32.5,11.3,1.9
0.0084,1.85,0.0058796,0.001,0.63103,11.3,-18.086,32.6,289.55,0.019838,0.0060342,0.16064,-0.13233,-0.081895,32.6,11.3,1.9
0.0089666,1.85,0.0062772,0.001,0.62713,11.3,-18.085,32.7,289.65,0.019832,0.0056432,0.14006,-0.1115,-0.018176,32.7,11.3,1.9
0.008891,1.85,0.0062255,0.001,0.61329,11.3,-18.081,32.8,289.97,0.019317,0.0053963,0.10886,-0.09171,0.050961,32.8,11.3,1.9
0.0070487,1.85,0.0049358,0.001,0.56117,11.3,-18.078,32.9,290.99,0.016687,0.0051851,0.066314,-0.083547,0.12833,32.9,11.3,1.9
0.0045601,1.85,0.0031929,0.001,0.3679,11.3,-18.073,33,294.64,0.010259,0.0031726,0.025928,-0.12907,0.15807,33,11.3,1.9
0.0042961,1.85,0.0030089,0.001,0.18177,11.3,-18.074,33.1,298.03,0.0058662,0.0010895,0.01682,-0.16214,0.15752,33.1,11.3,1.9
0.0051452,1.85,0.0036036,0.001,0.14138,11.3,-18.079,33.2,298.69,0.0059945,0.00093568,0.01301,-0.14844,0.17362,33.2,11.3,1.9
0.0052834,1.85,0.0036996,0.001,0.13394,11.3,-18.077,33.3,298.85,0.0063982,0.001035,0.0023538,-0.14473,0.18028,33.3,11.3,1.9
0.0050555,1.85,0.0035395,0.001,0.1346,11.3,-18.077,33.4,298.84,0.0065885,0.0011509,-0.0047967,-0.14076,0.1831,33.4,11.3,1.9
0.0045179,1.85,0.0031634,0.001,0.15512,11.3,-18.073,33.5,298.54,0.0071931,0.0015378,0.0017273,-0.13791,0.18809,33.5,11.3,1.9
0.0048818,1.85,0.0034205,0.001,0.26053,11.3,-18.072,33.6,296.61,0.0099128,0.002667,0.012781,-0.061785,0.28329,33.6,11.3,1.9
0.007013,1.85,0.0049128,0.001,0.42308,11.3,-18.076,33.7,293.57,0.013556,0.0034592,-0.013308,0.056168,0.34337,33.7,11.3,1.9
0.0086865,1.85,0.006078,0.001,0.53557,11.3,-18.075,33.8,291.51,0.014746,0.0032281,-0.055128,0.10544,0.27117,33.8,11.3,1.9
0.0084292,1.85,0.0058917,0.001,0.59058,11.3,-18.077,33.9,290.47,0.013275,0.0026942,-0.093922,0.10473,0.20044,33.9,11.3,1.9
0.0072051,1.85,0.0050342,0.001,0.61585,11.3,-18.078,34,289.98,0.010965,0.0021496,-0.13355,0.083976,0.14831,34,11.3,1.9
0.0060101,1.85,0.0042011,0.001,0.6242,11.3,-18.081,34.1,289.77,0.0092213,0.001822,-0.16885,0.057152,0.10547,34.1,11.3,1.9
0.0052716,1.85,0.0036875,0.001,0.62471,11.3,-18.085,34.2,289.7,0.0083783,0.001714,-0.19839,0.030018,0.06396,34.2,11.3,1.9
0.0048983,1.85,0.0034279,0.001,0.62275,11.3,-18.088,34.3,289.68,0.0081466,0.0017435,-0.22067,0.0040745,0.021002,34.3,11.3,1.9
0.0046911,1.85,0.0032836,0.001,0.6211,11.3,-18.09,34.4,289.67,0.0082155,0.0018513,-0.23534,-0.020416,-0.022916,34.4,11.3,1.9
0.0045262,1.85,0.0031684,0.001,0.62085,11.3,-18.09,34.5,289.66,0.0084152,0.0020136,-0.24254,-0.043231,-0.066418,34.5,11.3,1.9
