31.9 	10.6 	1.7 	289.828
32 	10.6 	1.7 	289.828
32.1 	10.6 	1.7 	289.702
32.2 	10.6 	1.7 	289.657
32.3 	10.6 	1.7 	289.652
32.4 	10.6 	1.7 	289.678
32.5 	10.6 	1.7 	289.678
32.6 	10.6 	1.7 	289.694
32.7 	10.6 	1.7 	289.715
32.8 	10.6 	1.7 	289.759
32.9 	10.6 	1.7 	290.041
33 	10.6 	1.7 	290.041
33.1 	10.6 	1.7 	290.314
33.2 	10.6 	1.7 	290.61
33.3 	10.6 	1.7 	290.833
33.4 	10.6 	1.7 	290.838
33.5 	10.6 	1.7 	290.838
33.6 	10.6 	1.7 	290.674
33.7 	10.6 	1.7 	290.478
33.8 	10.6 	1.7 	290.27
33.9 	10.6 	1.7 	289.95
34 	10.6 	1.7 	289.95
34.1 	10.6 	1.7 	289.879
34.2 	10.6 	1.7 	289.844
34.3 	10.6 	1.7 	289.828
34.4 	10.6 	1.7 	289.812
34.5 	10.6 	1.7 	289.812
34.6 	10.6 	1.7 	289.805
34.7 	10.6 	1.7 	289.798
34.8 	10.6 	1.7 	289.79
34.9 	10.6 	1.7 	289.779
35 	10.6 	1.7 	289.779
35.1 	10.6 	1.7 	289.787
35.2 	10.6 	1.7 	289.818
35.3 	10.6 	1.7 	289.887
31.9 	10.7 	1.7 	289.795
32 	10.7 	1.7 	289.795
32.1 	10.7 	1.7 	289.661
32.2 	10.7 	1.7 	289.617
32.3 	10.7 	1.7 	289.614
32.4 	10.7 	1.7 	289.64
32.5 	10.7 	1.7 	289.64
32.6 	10.7 	1.7 	289.657
32.7 	10.7 	1.7 	289.686
32.8 	10.7 	1.7 	289.759
32.9 	10.7 	1.7 	290.25
33 	10.7 	1.7 	290.25
33.1 	10.7 	1.7 	290.732
33.2 	10.7 	1.7 	291.229
33.3 	10.7 	1.7 	291.575
33.4 	10.7 	1.7 	291.467
33.5 	10.7 	1.7 	291.467
33.6 	10.7 	1.7 	291.115
33.7 	10.7 	1.7 	290.749
33.8 	10.7 	1.7 	290.403
33.9 	10.7 	1.7 	289.964
34 	10.7 	1.7 	289.964
34.1 	10.7 	1.7 	289.867
34.2 	10.7 	1.7 	289.819
34.3 	10.7 	1.7 	289.797
34.4 	10.7 	1.7 	289.78
34.5 	10.7 	1.7 	289.78
34.6 	10.7 	1.7 	289.774
34.7 	10.7 	1.7 	289.768
34.8 	10.7 	1.7 	289.761
34.9 	10.7 	1.7 	289.753
35 	10.7 	1.7 	289.753
35.1 	10.7 	1.7 	289.762
35.2 	10.7 	1.7 	289.794
35.3 	10.7 	1.7 	289.867
31.9 	10.8 	1.7 	289.795
32 	10.8 	1.7 	289.795
32.1 	10.8 	1.7 	289.661
32.2 	10.8 	1.7 	289.617
32.3 	10.8 	1.7 	289.614
32.4 	10.8 	1.7 	289.64
32.5 	10.8 	1.7 	289.64
32.6 	10.8 	1.7 	289.657
32.7 	10.8 	1.7 	289.686
32.8 	10.8 	1.7 	289.759
32.9 	10.8 	1.7 	290.25
33 	10.8 	1.7 	290.25
33.1 	10.8 	1.7 	290.732
33.2 	10.8 	1.7 	291.229
33.3 	10.8 	1.7 	291.575
33.4 	10.8 	1.7 	291.467
33.5 	10.8 	1.7 	291.467
33.6 	10.8 	1.7 	291.115
33.7 	10.8 	1.7 	290.749
33.8 	10.8 	1.7 	290.403
33.9 	10.8 	1.7 	289.964
34 	10.8 	1.7 	289.964
34.1 	10.8 	1.7 	289.867
34.2 	10.8 	1.7 	289.819
34.3 	10.8 	1.7 	289.797
34.4 	10.8 	1.7 	289.78
34.5 	10.8 	1.7 	289.78
34.6 	10.8 	1.7 	289.774
34.7 	10.8 	1.7 	289.768
34.8 	10.8 	1.7 	289.761
34.9 	10.8 	1.7 	289.753
35 	10.8 	1.7 	289.753
35.1 	10.8 	1.7 	289.762
35.2 	10.8 	1.7 	289.794
35.3 	10.8 	1.7 	289.867
31.9 	10.9 	1.7 	289.768
32 	10.9 	1.7 	289.768
32.1 	10.9 	1.7 	289.624
32.2 	10.9 	1.7 	289.583
32.3 	10.9 	1.7 	289.58
32.4 	10.9 	1.7 	289.606
32.5 	10.9 	1.7 	289.606
32.6 	10.9 	1.7 	289.625
32.7 	10.9 	1.7 	289.666
32.8 	10.9 	1.7 	289.775
32.9 	10.9 	1.7 	290.565
33 	10.9 	1.7 	290.565
33.1 	10.9 	1.7 	291.371
33.2 	10.9 	1.7 	292.167
